Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02043013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2043013;2;01/11/1945;1;23,2;180,5;24;16;1;1;0;1577,09997558594;1;0,0;17,0;10,4;0,0;10,4;0,0;0,0;6,2;9,6;0,0;0,0;0,0;16,2;8,6;0,0;0,0;0,0;0,0;1,5;0,6;0,0;18,6;9,4;23,2;9,0;8,2;15,6;16,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1945;1;47,0;347,2;11;22;1;1;0;1577,09997558594;1;0,0;0,0;0,0;0,0;0,0;40,0;4,6;0,0;44,0;5,4;47,0;15,0;17,0;12,6;0,1;20,4;20,8;0,0;0,0;21,6;21,0;10,8;0,0;3,4;2,3;1,4;19,2;4,6;11,4;10,2;14,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1946;1;22,6;152,6;5;12;1;1;0;1178;2;16,4;20,6;13,0;6,4;22,6;0,0;0,0;0,0;0,0;0,0;16,4;0,0;0,0;4,8;21,4;0,0;0,0;0,0;0,0;7,4;7,6;0,0;0,0;9,6;6,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1946;1;23,4;73,4;22;9;1;1;0;1178;2;0,0;0,0;0,0;8,4;0,0;0,0;0,0;0,0;0,0;6,6;3,2;22,0;0,0;0,4;0,0;0,0;0,0;0,0;3,2;0,0;0,4;23,4;5,8;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1946;1;27,4;191,8;13;13;1;1;0;1178;2;0,0;0,0;0,0;22,6;7,8;23,6;0,0;0,0;0,0;24,4;0,0;4,8;27,4;0,0;22,2;17,2;21,6;1,6;0,0;6,6;0,0;0,0;0,0;6,8;5,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1946;1;15,2;67,1;3;10;1;1;0;1178;2;8,2;5,6;15,2;6,8;8,6;0,0;7,4;4,2;8,6;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1946;1;11,2;31,2;3;4;1;1;0;1178;2;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,6;8,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1946;1;18,6;18,6;2;1;1;1;0;1178;2;0,0;18,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1946;1;5,6;9,8;6;2;1;1;0;1178;2;0,0;0,0;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1946;1;0,0;0,0;1;;1;1;0;1178;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1946;1;14,6;47,0;28;5;1;1;0;1178;2;0,0;3,6;0,0;0,0;0,0;0,0;10,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;14,6;13,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1946;1;53,6;131,8;10;9;1;1;0;1178;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;0,0;53,6;0,0;0,0;0,0;0,0;17,8;1,4;7,2;0,0;13,6;6,4;8,4;7,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1946;1;37,0;263,8;28;15;1;1;0;1178;2;19,4;0,0;20,0;0,0;0,0;14,2;8,6;23,8;26,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;32,4;6,4;0,0;8,4;3,6;30,2;20,0;0,0;37,0;11,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1946;1;;190,9;;;0;2;0;1178;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043013;2;01/01/1947;1;62,6;284,8;25;16;1;1;0;1494,40002441406;2;22,6;36,4;10,2;2,8;10,2;0,0;7,2;0,0;0,0;0,0;4,6;0,0;29,0;7,2;0,0;0,0;0,0;0,0;6,8;10,2;15,4;0,0;0,0;35,0;62,6;8,4;0,0;16,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1947;1;18,4;119,0;20;14;1;1;0;1494,40002441406;2;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;17,0;3,4;16,4;3,4;0,0;8,6;4,6;18,4;0,4;9,2;12,0;0,0;6,2;0,0;0,0;12,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1947;1;51,6;284,6;14;19;1;1;0;1494,40002441406;2;22,4;0,0;10,4;0,0;21,2;8,8;6,0;0,0;0,0;3,6;8,2;20,4;13,4;51,6;23,6;2,2;18,4;17,4;10,4;0,0;0,0;0,0;10,4;0,0;4,2;9,4;22,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1947;1;8,4;12,6;26;2;1;1;0;1494,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;8,4;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1947;1;14,4;16,3;25;3;1;1;0;1494,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,8;0,0;0,0;0,0;14,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1947;1;20,4;39,4;20;2;1;1;0;1494,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,4;0,0;0,0;0,0;0,0;0,0;19,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1947;1;25,4;34,0;8;4;1;1;0;1494,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,4;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1947;1;27,8;72,8;28;6;1;1;0;1494,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;4,6;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;27,8;23,6;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1947;1;;54,5;;;0;2;0;1494,40002441406;2;0,0;0,0;4,2;8,4;6,2;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
2043013;2;01/10/1947;1;;91,7;;;0;2;0;1494,40002441406;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043013;2;01/11/1947;1;;104,4;;;0;2;0;1494,40002441406;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2043013;2;01/12/1947;1;;380,3;;;0;2;0;1494,40002441406;2;;;;;;;;;;;;;;;3,6;0,0;3,8;21,6;0,8;0,0;0,0;23,6;0,0;0,0;18,8;20,6;16,4;20,2;49,2;13,8;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1948;1;25,2;78,2;13;9;1;1;0;1376,5;1;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,4;12,8;10,2;25,2;10,6;0,8;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;4,5;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1948;1;48,6;250,8;13;16;1;1;0;1376,5;1;3,8;5,6;0,0;3,2;6,8;0,0;0,0;0,0;0,0;16,2;12,4;5,0;48,6;24,2;17,6;0,0;29,4;1,4;17,6;27,2;0,0;0,0;0,0;0,0;0,0;0,0;21,6;10,2;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2043013;2;01/03/1948;1;56,4;181,6;12;8;1;1;0;1376,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,4;44,0;5,2;0,0;18,2;0,0;0,0;0,0;0,0;0,0;0,0;17,2;22,6;0,0;0,0;6,4;0,0;11,6;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1948;1;1,2;1,2;4;1;1;1;0;1376,5;1;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1948;1;3,3;7,5;7;3;1;1;0;1376,5;1;0,0;0,0;0,0;1,6;0,0;0,0;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1948;1;22,4;27,0;2;2;1;1;0;1376,5;1;0,0;22,4;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1948;1;0,0;0,0;1;;1;1;0;1376,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1948;1;2,6;2,6;27;1;1;1;0;1376,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1948;1;10,4;28,8;30;3;1;1;0;1376,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;10,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1948;1;16,8;41,5;14;7;1;1;0;1376,5;1;0,0;0,0;0,0;4,8;0,0;0,0;8,6;0,0;0,0;0,8;0,0;0,0;0,0;16,8;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;3,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1948;1;85,6;329,8;25;20;1;1;0;1376,5;1;0,0;0,0;0,0;29,6;2,2;0,8;14,0;17,4;1,6;50,6;0,0;51,0;9,4;0,6;0,0;5,0;0,8;1,2;1,4;3,2;23,8;0,0;0,4;17,8;85,6;13,4;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1948;1;108,2;427,5;9;22;1;1;0;1376,5;1;0,0;0,0;12,0;23,0;6,6;2,2;0,0;0,8;108,2;54,2;3,6;8,6;24,4;9,2;12,2;15,0;21,0;64,2;13,4;0,0;0,0;0,0;0,0;9,8;3,0;21,4;0,0;4,6;7,5;0,0;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1949;1;47,6;309,9;31;26;1;1;0;1391,19995117188;1;13,6;3,7;0,0;0,0;0,8;0,0;3,9;12,4;6,6;4,5;0,0;18,8;25,6;14,8;0,0;3,4;21,8;14,2;19,2;3,2;9,8;4,8;10,4;7,8;16,2;9,2;23,4;7,2;4,8;2,2;47,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1949;1;44,2;234,0;17;16;1;1;0;1391,19995117188;1;0,0;1,0;34,2;0,0;0,0;0,0;20,2;32,4;3,4;0,0;0,0;0,0;0,0;0,0;4,4;27,6;44,2;1,6;9,2;12,6;3,8;13,4;0,0;16,2;8,6;0,0;1,2;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1949;1;55,8;128,7;9;11;1;1;0;1391,19995117188;1;0,0;0,0;0,0;16,6;0,0;10,8;0,8;0,5;55,8;0,0;0,0;1,0;0,0;0,0;0,0;0,9;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,8;0,0;37,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1949;1;24,8;52,2;2;11;1;1;0;1391,19995117188;1;5,6;24,8;1,6;2,6;1,5;2,4;0,0;1,1;0,4;0,0;0,0;1,4;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,7;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1949;1;16,6;31,5;11;4;1;1;0;1391,19995117188;1;0,0;0,0;0,0;1,9;0,0;0,0;0,0;0,0;0,0;0,0;16,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;0,0;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1949;1;22,8;47,8;12;5;1;1;0;1391,19995117188;1;0,0;0,0;0,0;0,0;1,9;8,2;0,0;0,0;0,0;0,0;0,0;22,8;0,0;0,0;14,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1949;1;0,0;0,0;1;;1;1;0;1391,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1949;1;4,3;7,0;30;3;1;1;0;1391,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;4,3;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1949;1;0,0;0,0;1;;1;1;0;1391,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1949;1;16,2;94,3;17;14;1;1;0;1391,19995117188;1;0,0;0,0;0,0;0,0;0,0;6,8;1,3;0,0;0,0;0,0;0,6;9,4;3,0;6,2;0,0;3,4;16,2;0,0;0,0;0,0;3,2;0,0;9,8;0,0;10,8;8,2;0,0;14,6;0,8;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1949;1;56,8;181,9;22;9;1;1;0;1391,19995117188;1;0,0;0,0;0,0;50,8;0,0;0,0;17,6;0,0;40,2;8,6;4,8;0,6;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;1,8;56,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1949;1;33,8;303,9;12;19;1;1;0;1391,19995117188;1;1,6;20,8;0,0;3,2;0,0;0,0;20,6;20,4;1,1;0,0;0,0;33,8;11,4;18,4;8,6;16,2;28,8;15,4;1,2;0,0;0,0;29,4;8,4;13,6;18,4;0,0;0,0;0,0;0,0;32,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1950;1;45,6;344,7;21;23;1;1;0;1571,59997558594;1;0,0;21,2;3,8;17,4;20,0;10,6;0,0;0,0;0,0;6,8;3,0;0,0;1,8;11,0;0,0;0,6;0,4;0,0;0,0;33,8;45,6;2,2;16,2;41,4;33,4;3,6;2,8;2,2;44,6;6,5;15,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1950;1;50,2;203,1;5;16;1;1;0;1571,59997558594;1;0,5;0,7;14,2;16,8;50,2;29,2;16,8;3,6;19,2;1,9;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;7,8;10,2;17,4;0,0;0,0;0,0;0,0;3,7;5,9;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1950;1;32,6;153,2;23;15;1;1;0;1571,59997558594;1;7,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,8;0,8;4,8;8,6;8,4;8,6;7,4;26,6;0,5;13,2;7,8;32,6;2,4;0,0;0,0;2,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1950;1;36,2;129,0;13;12;1;1;0;1571,59997558594;1;0,0;0,0;4,4;1,1;0,4;0,0;0,0;0,5;0,0;0,0;0,0;1,4;36,2;14,4;7,2;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;7,6;0,0;0,0;28,8;0,0;26,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1950;1;0,0;0,0;1;;1;1;0;1571,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1950;1;27,4;28,6;9;2;1;1;0;1571,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,4;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1950;1;5,6;9,4;2;4;1;1;0;1571,59997558594;1;1,5;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1950;1;0,3;0,3;22;1;1;1;0;1571,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1950;1;41,2;61,6;22;5;1;1;0;1571,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,2;5,4;12,8;0,4;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1950;1;29,2;122,4;14;12;1;1;0;1571,59997558594;1;2,1;5,4;0,0;0,0;6,8;5,4;3,6;0,0;0,0;0,0;0,0;0,0;0,0;29,2;0,3;0,0;0,0;0,0;0,0;3,3;0,0;0,0;3,9;0,0;28,6;0,0;0,0;0,0;0,0;15,2;18,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
